En una bolsa hay 40 caramelos de frutilla y de menta. 25 son de menta. ¿Cuántos caramelos son de frutilla?,1
Los chocolates se venden en bolsitas de 7. El papá de Delfina quiere comprar 28 chocolates. ¿Cuántos paquetes debe comprar?,3
En un paquete de caramelos hay 6 de frutilla. ¿Cuántos paquetes debemos comprar para tener 30 caramelos de frutilla?,3
Álvaro compró 6 bolsitas de caramelos. Cada bolsita tiene 8 caramelos. ¿Cuántos caramelos compró?,2
Constanza tiene 7 paquetes de 7 galletas cada uno. ¿Cuántas galletas tiene en total?,2
"Una fábrica de juguetes arma 8 triciclos por semana. Si una juguetería le encargó a la fábrica 24 triciclos, ¿cuántas semanas tardarán en fabricarlos?",3
Un edificio tiene 7 ventanas por piso. Si el edificio tiene 9 pisos ¿Cuántas ventanas tiene en total?,2
"La maestra Lorena está haciendo flores para decorar el aula. Ya terminó 9 flores. Si a cada flor le colocaró 6 pétalos, ¿cuántos pétalos tuvo que hacer?",2
Daniela va a preparar una receta donde con cada taza de arroz que utiliza obtiene 3 porciones. ¿Cuántas tazas de arroz necesita para 12 personas?,3
Elvira prepara tortas para vender. Para hacer una torta usa 3 huevos. El lunes le encargaron 5 tortas. ¿Cuántos huevos necesita para hacerlas?,2
Tengo 3 manzanas en una mano y 4 en la otra. ¿ Cuántas manzanas tenemos en total?,
Mi mamá me dio 8 cerezas y me he comido 2. ¿ Cuántas cerezas me quedan?,
En una jaula hay 3 pájaros y en otra 4. ¿Cuántos pájaros hay en las dos jaulas?,
En un árbol había 4 pájaros y volaron 3. ¿Cuántos pájaros quedaron en el árbol?,
"Ramón, tenía 5 tebeos y su hermano Enrique le quita 2. ¿Cuantos tebeos le quedan a Ramón?",
Tengo 6 caramelos y mi papá me da 3 más. ¿Cuántos caramelos tendré?,
Un oficial del ejército tenía 4 condecoraciones y le dieron 3 más. ¿Cuántas condecoraciones tendrá ahora?,
Susana tenía 6 muñecas y su tío Ramón le regala 2 .¿Cuántas muñecas tendrá ahora Susana?,
En una casa habita una familia compuesta de 7 más. personas y se marcharon 4 a trabajar. ¿Cuántas personas quedan en la casa?,
En una planta hay 4 flores y en otra s. ¿Cuántas flores hay en las dos plantas?,
"De 6 problemas que le han puesto a Pepito, ha resuelto 4 bien. ¿Cuántos son los que ha resuelto mal?",
En un frutero hay 3 peras y en otro 5. ¿Cuántas peras hay en los dos fruteros?,
De ocho confites que tenía Antonio se comió 3. ¿Cuántos confites le quedan?,
Tenemos 9 cromos y perdemos 4. ¿Cuántos nos quedan?,
Teníamos 6 naranjas y nos dan 3. ¿Cuántas naranjas tendremos ahora?,
Tengo 7 monedas en un bolsillo y 2 en otro. ¿Cuántas monedas tengo en total?,
En un gallinero hay 7 gallinas y 2 conejos. ¿Cuántos animales hay entre todos?,
A un traje que tenía 6 botones se le cayeron 3. ¿Cuántos botones quedaron en el traje?,
Tenía 8 dátiles y me he comido 3. ¿Cuántos me quedan?,
Antonio tenía 5 bolas y ganó 2. ¿Cuántas bolas tendrá ahora?,
Un padre tenía 6 caramelos y reparte 4 entre sus hijos. ¿ Cuántos caramelos le quedan?,
Pepito tiene 5 euros y su hermano le da 3 más. ¿Cuántos euros tendrá en total?,
En una puerta había 8 cristales y se rompieron 4. ¿ Cuántos cristales quedaron sin romper?,
Después de comernos 3 peras nos quedan 2. ¿ Cuántas peras teníamos?,
"Un niño tiene 2 bombones, otro 3 y otro 4. ¿Cuántos bombones tienen entre los tres niños?",
En una balsa había 9 truchas y Pepito pescó 4. Cuántas truchas quedaron en la balsa?,
Un padre tiene 47 años de edad y su hijo 15. Cuántos años tiene más el padre que el hijo?,
En una caja hay 4 relojes y en otra 12. ¿Cuántos relojes reúnen entre las dos cajas?,
En un plato había 15 sardinas y un gato se comió 4. ¿Cuántas sardinas quedaron en el plato?,
Un joven ha gastado 5 euros en un kiosco y 2 en otro. ¿ Cuánto ha gastado en total?,
En una bandeja había 26 pasteles y se comieron 14 ¿Cuántos pasteles quedaron en la bandeja?,
En un zoológico había 8 elefantes y se escaparon 3. ¿ Cuántos elefantes quedaron en el zoológico?,
"Ramón tiene 4 globos, Fernando 3, y Germán 2. Si juntan todos los globos, ¿cuántos tendrán?",
Una gallina tuvo 12 pollitos y otra 14. ¿Cuántos: pollitos tuvieron entre las dos gallinas?,
Un coche tiene 34 asientos y solamente suben 21 pasajeros. ¿Cuántos asientos quedarán libres?,
Luis tiene 32 céntimos y Carlos 25. ¿Cuántos céntimos tienen entre los dos?,
En una jaula que había 4 pájaros metieron 3. ¿Cuántos se juntarán?,
He comprado 9 caramelos y me he comido 5. ¿ Cuántos caramelos me quedan?,
En una cesta había 65 huevos y se rompen 23. ¿Cuántos huevos quedan enteros?,
"Miguel tiene 2 bolas en un bolsillo, 3 en otro y 2 en las manos. ¿Cuántas bolas tiene?",
Un peral tenía 42 peras y se cayeron al suelo 12. ¿Cuántas peras quedaron en el árbol?,
"Un colegio tiene tres aulas: en la primera hay 25 alumnos, en la segunda 34 y en la tercera 30. ¿Cuantos alumnos tiene el colegio?",
Un almacenista de muebles tenía 26 dormitorios y compró 33 más ¿Cuántos dormitorios tendrá ahora?,
En un racimo de uvas había 56 granos. ¿Cuántos granos de uva quedarán después de comernos 32?,
Después de repartir 2 premios me quedan 2 ¿ Cuántos premios tenía?,
"Roberto tiene que andar 8 pasos para llegar a casa. Si ha andado 4 pasos, ¿Cuántos pasos le quedan?",
Tenía 36 bolitas y jugando perdí 14. ¿Cuántas bolas me quedan?,
"En el balcón de mi casa hay 3 macetas. La primera tiene 12 margaritas, la segunda 15 claveles y la tercera 11 rosas. ¿Cuántas flores tengo en el balcón?",
Un comerciante tenía 54 cajas de cerezas y ha vendido 34. ¿Cuántas cajas de cerezas le quedan?,
En un montón hay 37 melones y en otro 62. ¿Cuántos melones hay en los dos montones?,
Dentro de una cesta había 58 caracoles y se salieron 12. ¿Cuántos caracoles quedaron en la cesta?,
"Por hacer bien los exámenes, mi papá me da 20 céntimos, mi mamá 15 y mi hermano 12. ¿Cuánto dinero he recogido?",
Isabel tenía 85 céntimos en su monedero y compra un polo de 12 céntimos. ¿Cuánto dinero le queda en el monedero?,
"En un gallinero había 46 gallinas y un zorro mató 3. ¿Cuántas gallinas quedaron vivas? En un armario hay 12 platos, 4 vasos ¿ Cuántos objetos hay en total?",
"En un jardín hay 250 rosas, 87 tulipanes y 99 claveles. ¿Cuántas flores hay en total en el jardín?",
En mi clase hay 23 niños y 27 niñas. ¿Cuántos niños hay en total?,
Tengo en una caja 60 pegatinas de Pinocho y 34 de la Cenicienta. ¿Cuántos cromos tengo?,
"Para mi cumpleaños mis abuelos me dieron 120 euros, mis tíos 80 euros y mis padres 100 euros. ¿Cuánto dinero reuní?",
"En un zoológico hay 3 panteras, 23 monos, 10 elefantes y 21 patos. ¿Cuántos animales hay en total?",
En mi calle viven 23 vecinos y en la de al lado 32.¿Cuántos vecinos hay en total?,
"El peral dio 34 peras, el naranjo 40 naranjas y el manzano 50 manzanas. ¿Cuánta fruta hay en total?",
Mis abuelos paternos tienen 12 nietos y 3 nietas y mis abuelos maternos 9 nietos y 5 nietas. ¿ Cuántos nietos hay en total?,
En mi colegio hay 43 alumnos y en un colegio de Herrera 220. ¿ Cuántos alumnos/as hay en total?,
En una clase hay 5 alumnos en cada fila.¿Cuántos alumnos habrá en la clase si hay 7 filas?,
Un naranjo produce 34 naranjas en una mes. Si mi tío tiene 25 naranjos¿Cuántas naranjas se producirá?,
Mi padre tiene 32 años y su madre el doble. ¿Cuánto años tiene mi abuela?,
En un rosal hay 13 rosas y en el de al lado el doble.¿Cuántas rosas tiene este rosal?,
En la nevera había 7 huevos y hemos cogido 4 para hacer una tortilla. ¿Cuántos huevos quedarán en la nevera? ,
"En el armario de mi habitación tengo 6 camisas, 3 pantalones y 2 chaquetas. ¿Cuántas prendas tengo en total? ",
En un campo hay 82 árboles y en otro 10. ¿Cuántos árboles tiene el primero más que el segundo? ,
Del gallinero he cogido 24 huevos por la mañana y 37 por la tarde. ¿Cuántos huevos he cogido en todo el día? ,
Un avión tiene 64 plazas y han subido 43 pasajeros. ¿Cuántas plazas quedan libres? ,
Un niño rompe la hucha que tenía y encuentras 82 euros. ¿Cuánto dinero le falta para comprarse un juego que vale 96 euros? ,
"En una caja de queso había 8 porciones. Si mi hermano se come 2 y yo 3, ¿cuántas porciones quedan en la caja? ",
En una cuadra hay 16 caballos y los 14 niños de una escuela quieren dar un paseo montados a caballo. ¿Cuántos caballos quedarán libres? ,
Un tendero tenía una caja con 9 botellas de aceite y ha vendido 2 a una señora y 3 a otra. ¿Cuántas botellas le quedan para vender? ,
En un árbol de la selva había 11 monos. Bajaron 3 y subieron 5. ¿Cuántos monos continúan arriba del árbol? ,
Una ballena que pesaba 4275 kilos se tragó 3 atunes de 125 kilos cada uno y luego fue capturada por un barco ballenero. Calcular el peso que dio en la báscula. ,
Cada día hago 4 problemas. Cuando termino la libreta cuento un centenar de problemas. ¿En cuántos días he hecho estos deberes?,
Un niño mete 3 monedas en su hucha cada día. Cuando la llena encuentra 792 monedas. ¿Cuántos días tardó en llenarla?,
¿Cuántos kilómetros recorrerá una locomotora en 5 horas si marcha a una velocidad de 82 kilómetros por hora?,
"¿Cuántos trajes se podrán confeccionar con 342 metros de tela, si para cada traje se necesitan 3 metros?",
Una revista vale lo mismo que una docena de huevos. Un huevo vale 7 céntimos. ¿Cuánto vale la revista? ,
Un vendaval derriba 7 abetos navideños con 45 luces cada uno y 3 más con 27 luces cada uno. ¿Cuántas luces derriba el vendaval? ,
Un niño tenía 42 bolitas y ganó el doble de esta cantidad. ¿Cuántas bolitas tendrá ahora? ,
En una cesta había 52 huevos y se rompieron la cuarta parte. ¿Cuántos huevos quedaron útiles para la venta?,
"¿Cuántos minutos tardará en desalojarse un local con 1750 personas, si cada minuto salen 5? ",
Tengo que pelar 15 patatas. He pelado primero 5 y después 7. ¿Cuántas patatas me quedan por pelar?,
Alex tiene que pegar 54 cromos. Ha pegado primero 10 y luego 8. ¿Cuántos cromos le quedan por pegar?,
"En un corral hay 35 gallinas. Si venden 7 y la zorra se come 2, ¿cuántas gallinas quedarán en el corral?",
Alex tiene que pegar 54 cromos. Ha pegado primero 10 y luego 8. ¿Cuántos cromos le quedan por pegar?,
"En una panera hay 9 panes y en otra 6. Si nos comemos 8 panes, ¿cuántos sobrarán?",
Tengo 7 melones en un cesto y 12 en otro. ¿Cuántos me faltan para tener 25?,
Tengo 10 peras en un frutero y 17 en otro. ¿Cuántas me faltan para tener 30?,
Tengo que pelar 15 patatas. He pelado primero 5 y después 7. ¿Cuántas patatas me quedan por pelar?,
Alex tiene que pegar 54 cromos. Ha pegado primero 10 y luego 8. ¿Cuántos cromos le quedan por pegar?,
Tengo que pelar 15 patatas. He pelado primero 5 y después 7. ¿Cuántas patatas me quedan por pelar?,
Juan tenía 13 calendarios y jugando en el patio perdió 3. Luego en la Caja le regalaron 7. ¿Cuántos calendarios tiene ahora?,
"Tengo 12 discos de música clásica y 56 de música moderna. Si se rayan 6 y los tiro, ¿cuántos discos tendré?",
Tengo 10 peras en un frutero y 17 en otro. ¿Cuántas me faltan para tener 30?,
Alexander tiene que pintar 12 puertas. Primero pinta 6 y luego 4. ¿Cuántas puertas le quedan por pintar?,
En un almacén hay 84 muebles. Primero reparten 15 y después 25. ¿Cuántos muebles quedan en el almacén?,
Los cazadores furtivos mataron 27 elefantes de los 93 que había en la reserva. ¿Cuántos quedaron?,
En una clase hay 33 niños. Se van 6 y entran 9. ¿Cuántos niños hay ahora?,
Juan Carlos tiene que pintar 12 puertas. Primero pinta 6 y luego 4. ¿Cuántas puertas le quedan por pintar?,
Carmen tenía 13 calendarios y jugando en el patio perdió 3. Luego en la Caja le regalaron 7. ¿Cuántos calendarios tiene ahora?,
¿Cuánto costará media docena de bolígrafos a 85 céntimos cada uno?,
"Quiero llenar 7 cajas de huevos. Si en cada caja cabe una docena, ¿cuántos huevos necesito?",
"Marta quiere hacer 8 ramos de flores. Si en cada ramo pone una docena, ¿cuántas flores necesitará?",
¿Cuántos días son 5 semanas?,
Un obrero hace 300 tornillos en una hora. ¿Cuántos tornillos hará en 6 horas?,
¿Cuántos meses tienen 9 años?,
Un libro tiene 381 páginas. ¿Cuántas páginas tienen 2 libros iguales?,
Una casa tiene 24 pisos y cada piso tiene 7 ventanas. ¿Cuántas ventanas tiene la casa?,
¿Cuántas unidades son 3 centenas y 7 unidades?,
Tenía en clase 7 paquetes de 25 cuadernos. Hemos gastado 67 cuadernos. ¿Cuántos quedan?,
¿Cuántas horas hay en 240 minutos?,
"Si repartimos 24 balones entre 3 equipos, ¿cuántos balones recibirá cada equipo?",
¿Cuántas semanas hay en 42 días?,
En un almacén hay 5 cajas con 34 botes cada una y otras 3 cajas con 25 botes cada una. ¿Cuántos botes hay en total?,
¿Cuántas semanas hay en 42 días?,
"Si un saco de café cuesta 160 euros, ¿cuánto costará la cuarta parte del saco?",
"En un paquete había 24 cuadernos. Si gasto la mitad, ¿cuántos cuadernos me quedarán?",
¿Cuál es la mitad de 48?,
Pedro quiere repartir 168 monedas entre 8 niños. ¿Cuántas dará a cada uno?,
 Laura colecciona sellos. Tiene 568 sellos de España y 294 de otros países. ¿Cuántos sellos tiene en total?,
"Un depósito contiene 3.550 litros de agua, y otro 2.750 litros ¿Cuántos litros hay en los dos depósitos?",
"Ana quiere comprar un refresco de 53 céntimos, una piruleta de 15 céntimos y una bolsa de pipas de 35 céntimos. ¿Cuánto tiene qué pagar?",
Antonio tiene una colección de 234 conchas y su primo le da 24 más. ¿Cuántas conchas tiene ahora la colección de Antonio?,
Carlos llevó a la fiesta 15 caramelos y Sofía 22. Calcula ¿cuántos llevaron en total?,
Antonio tiene 1354 euros y le han tocado 2438 euros en la lotería. ¿Cuántos euros tiene Antonio ahora?,
"Paula pesa 35 kilos, Rubén 32 kilos y Lara pesa lo mismo que Rubén ¿Cuántos kilos pesan entre los tres?",
El perro de Marina pesaba 12 kilos y ha engordado 7 kilos ¿Cuánto pesa ahora?,
"Luis bebe a la semana 15 litros de agua y 7 litros de leche, y Olga 14 litros de agua y 8 litros de leche. ¿Qué cantidad de agua beben entre los dos?",
Si ahora tengo 9 años. ¿Cuántos tendré dentro de 14 años?,
"Un árbol tiene 320 manzanas. Si se caen 35, ¿cuántas manzanas quedan?",
Pedro y su hermana tenían ahorrados 1.000 euros. Se han comprado un equipo de música que ha costado 354 euros. ¿Cuánto dinero les queda?,
"En una carrera tomaron la salida 312 corredores. Si abandonaron 87, ¿cuántos corredores llegaron a la meta?",
Carlos ha vendido 65 barras de pan de las 97 que tenía. ¿Cuántas le quedan por vender?,
"Marcos paga un bolígrafo con 1 euro. Si le devuelven 10 céntimos, ¿cuánto le ha costado el bolígrafo?",
Un pescadero tenía 30 merluzas y vendió 20. ¿Cuantos le quedaron?,
El cartero tenía 28 cartas. Repartió 11 cartas por la mañana. ¿Cuántas cartas le quedan para repartir por la tarde?,
Un agricultor recogió 500 kilos de patatas. Ya ha consumido 224 kilos. ¿Cuántos kilos de patatas le quedan?,
En un tren había 15 personas. Se bajaron 9 personas. ¿Cuántas personas quedaron en el tren?,
Ramón ha plantado 782 lechugas y 263 acelgas. Se le secan 261 lechugas. ¿Cuántas lechugas le quedan en el huerto?,
En la pastelería han hecho 210 tartas. Al final del día le quedan 37. ¿Cuántas tartas se han vendido?,
"En un surtidor de gasolina había 10.000 litros. Si quedan 3.400 litros, ¿cuántos litros se han vendido?",
"En una tienda había 1.000 camisas. Si quedan 218, ¿cuántas camisas se han vendido?",
"Un equipo de música que costaba 413 euros, en las rebajas puede comprarse por 309 euros. ¿Cuánto dinero lo han rebajado?",
"En la carrera de 100 metros lisos, los tres primeros chicos han sido Iván, Juan y Raúl. Juan tardó 12 segundos y 47 centésimas, Iván 12 segundos y 3 décimas, y Raúl 12 segundos y 9 centésimas. ¿Cuál es la diferencia de tiempo entre el primero y el tercero?",
"El profesor de Lenguaje ha mandado leer un libro que tiene 568 páginas. A Juan le quedan por leer 125 páginas, a Marcos le quedan 257 páginas y a Noelia le quedan 222. ¿Cuántas páginas ha leído Juan? ¿Cuantas páginas ha leído Marcos? ¿Cuántas páginas ha leído Noelia?",
"De una granja partió un camión con 15.362 huevos y llegaron al almacén 12.476 huevos sin romper. Si el trayecto duró treinta minutos y la distancia recorrida fue de 56.000 metros, ¿cuántos huevos se rompieron por el camino?",
"En una fábrica de refrescos se llenan 46.280 botellas al día. 25.000 son de naranjada, 10.872 son de limonada y el resto son de otros sabores. Si y sólo se reparten 36.983, ¿cuántas botellas quedan en la fábrica por repartir?",
"En la restauración de una catedral, el tejado tiene 13.964 tejas y cada teja vale 36 céntimos. Si se tiran las deterioradas y sólo quedan 10.465, ¿cuántas tejas estaban rotas?",
Juan tiene algunos caramelos y le dan 8 más. Si ahora tiene 15. ¿Cuántos caramelos tenía al principio?,
Antonio tiene una bolsa de canicas y le dan alguna más. Tiene entonces 26 canicas. ¿Cuántas canicas tenía al principio?,
Blas plantó ayer algunas lechugas y hoy ha plantado 34 lechugas más. Entonces tiene plantadas en total 92 lechugas. ¿Cuántas lechugas plantó ayer?,
Unos zapateros han reparado algunos zapatos por la mañana y por la tarde reparan cinco zapatos más. En total han reparado 37 zapatos ¿Cuántos zapatos habían reparado por la mañana?,
Miguel ha realizado varias fotos y por la tarde va ha hacer 6 que por la mañana. Al final tiene hechas 76 fotografías. ¿Cuántas fotografías había hecho al principio?,
Un grupo de amigos ha realizado varios kilómetros de marcha por el campo y todavía les quedan 3 kilómetros hasta el final. La ruta es de 15 kilómetros. ¿Cuántos kilómetros han realizado al principio?,
En una estantería hay algunos libros y colocamos 23 libros más. La estantería tiene ahora 147 libros. ¿Cuántos libros había al principio?,
En un tren van pasajeros hacia Barcelona y en una estación suben 7.650 pasajeros. A Barcelona llegan 12.500 pasajeros. ¿Cuántos pasajeros subieron al tren al principio del viaje?,
Un peregrino realizó la semana pasada varios kilómetros de peregrinación y esta semana realiza 15 km más. Si la peregrinación es de 79 Km. ¿Cuántos Km. realizó la semana pasada?,
Juanjo compra pasteles. Se come 20 y le quedan 13 pasteles. ¿Cuántos pasteles ha comprado?,
En un autobús viajan varias personas. Se bajan 15 y se quedan 31 viajeros. ¿Cuántas personas viajaban en el autobús?,
Un albañil está construyendo una pared. Tiene colocados 578 ladrillos y le quedan 269 ladrillos sin colocar. ¿Cuántos ladrillos tendrá la pared?,
Un grupo de turistas visitan un museo. 25 turistas están visitando la sala de pintura y 38 la sala de escultura. ¿Cuántos turistas hay en el museo?,
Luis se ha comprado cromos. Pega en su álbum 120 y le quedan 113 cromos repetidos ¿Cuántos cromos se ha comprado?,
En el patio de recreo hay niños jugando. En el campo de baloncesto hay 87 niños y en el campo de fútbol 76 niños. ¿Cuántos niños hay en el patio de recreo?,
"Moisés, el cartero, va a repartir la correspondencia. Reparte 87 postales y 256 cartas, pero aún le quedan en la cartera 15 postales y 89 cartas. ¿Cuántas postales tiene que repartir? ¿Cuántas cartas llevaba en la cartera antes de repartir?",
Un camión puede llevar una carga de 10.200 kilogramos. ¿Cuántos kilogramos transportará en doce viajes?,
La distancia entre dos poblaciones es de 34 kilómetros. ¿Cuántos kilómetros recorre cada día un autobús que hace el viaje de ida por la mañana y el de vuelta por la tarde?,
"Si la distancia de tu casa al colegio es de 210 metros, ¿cuántos metros recorre cada día para ir y volver al colegio?",
"Agustín lleva al contenedor 8 envases vacíos de vidrio. Va cuatro veces en el día y, siempre que va, lleva el mismo número de envases. ¿Cuántos envases ha llevado en total durante el día?",
El transporte escolar lleva 17 niños al colegio por la mañana. ¿Cuántos niños transportará en 5 mañanas?,
Una caja tiene 24 botellas. ¿Cuántas botellas hay en nueve cajas?,
Cada autobús lleva 54 pasajeros. ¿Cuántos pasajeros viajan en tres autobuses?,
En la huevería han recibido 203 cajas con 360 huevos en cada una ¿Cuántos huevos se han recibido en total?,
Una competición de atletismo se disputa en una pista de 380 metros. ¿Cuál es la distancia que han recorrido los corredores si han dado 26 vueltas completas?,
Un comerciante ha vendido 120 piezas de tela de 200 metros de longitud cada una. ¿Cuál es la longitud total de la tela vendida?,
"Durante el curso pasado hemos gastado en la clase seis paquetes de folios. ¿Cuántas hojas se han gastado, si cada paquete contiene 500 folios?",
Amanda tiene un álbum de fotos de cien páginas con ocho fotos en cada una. ¿Cuántas fotos tiene en total?,
Con el contenido de una botella se pueden llenar cinco vasos. ¿Cuántos vasos se llenarán con 24 botellas?,
Hay 4 montones de manzanas. Cada montón tiene 32 manzanas. ¿Cuántas manzanas hay en total en los 4 montones?,
¿Cuántas bolsas de medio kilo se pueden llenar con 4 kilos de garbanzos?,
El papá de Daniel ha comprado 9 macetas para adornar las ventanas. Cada maceta ha costado 3 euros. ¿Cuánto ha pagado por las macetas?,
"En casa de Andrés se beben 8 litros de leche a la semana. Si cada litro cuesta 68 céntimos, ¿cuánto gastan a la semana en leche?",
Un ordenador cuesta 1.175 euros. ¿Se podrían comprar 8 ordenadores iguales para tu colegio con 10.000 euros?,
"Un camión transporta 275 sacos de patatas. Si cada saco pesa 45 kilos, ¿cuántos kilos transporta?",
"En un almacén hay 706 bidones con aceite. Si cada bidón tiene 15 litros, ¿cuántos litros de aceite hay en total?",
Un paquete de harina pesa 5 kilos. ¿Cuántos kilos pesarán 75 paquetes?,
El libro de Matemáticas de Margarita tiene 208 páginas. ¿Cuántas páginas tendrán 6 libros de matemáticas? .,
"¿Cuál es la carga de un camión que transporta diez mil ladrillos? Cada ladrillo pesa 2,16 kilos.",
"Manuel levanta cargas muy pesadas con su nueva grúa. Hoy ha levantado 9 bloques de 1.540 kilos cada uno, 7 bloques de 1.925 kilos cada uno y 6 bloques de 2.687 kilos cada uno. ¿Cuántos kilos en total ha levantado hoy la grúa?",
Jaime compra 5 cuentos. Cada cuento cuesta 3 euros. ¿Cuántos euros pagó?,
Se reparten 40 cartas de un a baraja entre cinco niños ¿Cuántas cartas le entregan a cada uno?,
Se reparten 21 cuadernos entre seis niños y niñas. ¿Cuántos cuadernos le corresponden a cada uno?,
"En clase hay 24 niños y niñas. Si formamos 4 equipos iguales, ¿cuántos niños y niñas habrá en cada equipo?",
Se reparten 57 nueces entre las ocho chicas de un equipo. ¿Cuántas nueces le corresponden a cada una? ¿Cuántas nueces quedan sin repartir?,
Pedro ha repartido 110 cromos entre ocho compañeros. ¿Cuántos cromos le corresponden a cada uno? ¿Cuántos cromos han quedado si repartir?,
Rafael ha repartido 210 canicas entre sus siete amigos en partes iguales. ¿Cuántas canicas ha entregado a cada uno?,
¿Cuántos equipos de seis jugadores se pueden formar con 24 niños y niñas de una clase?,
"En la pastelería han fabricado 966 pasteles. Para venderlos los ponen en cajas de una docena, ¿cuántas cajas pueden llenar?",
"Tomás ha repartido 126 lápices entre ocho equipos de niños y niñas. Ha entregado 15 lápices a cada equipo, y le han sobrado 6. ¿Ha realizado correctamente el reparto?",
¿Cuántos autobuses de 54 plazas cada uno son necesarios para transportar a los 756 socios de un club de fútbol?,
En un depósito hay 15.000 litros de aceite. ¿Cuántas garrafas de 10 litros se pueden llenar?,
Mar tiene 85 céntimos y quiere comprar postales. Cada postal cuesta 9 céntimos ¿Cuántas postales puede comprar? ¿Cuánto dinero le sobra?,
